"Name","State","finished_run","METHOD.METHOD_NAME","Tags","Created","Runtime","SOLVER.BASE_LR","SOLVER.OPTIMIZING_METHOD","SOLVER.MOMENTUM","SOLVER.NESTEROV","METHOD.REPLAY.MEMORY_SIZE_SAMPLES","METHOD.REPLAY.STORAGE_POLICY","MODEL.FREEZE_BACKBONE","OUTPUT_DIR","adhoc_users_aggregate/train_action_batch/AG_cumul/mean","adhoc_users_aggregate/train_noun_batch/AG_cumul/mean","adhoc_users_aggregate/train_action_batch/AG_cumul/SE","adhoc_users_aggregate/train_noun_batch/AG_cumul/SE","adhoc_users_aggregate/train_verb_batch/AG_cumul/SE","adhoc_users_aggregate/user_aggregate_count","User","Notes","adhoc_users_aggregate/train_verb_batch/AG_cumul/mean"
"USER-68_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-17T00:43:08.000Z","364","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-29_2022-09-16_17-34-18_UID8cae3077-fb05-4368-b3d6-95cb2813e823","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:34:25.000Z","2232","0.01","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=True/2022-09-16_17-34-18_UID8cae3077-fb05-4368-b3d6-95cb2813e823","0.7217152001274861","0.8253875945807982","0.46552941614268784","0.2901380042867369","0.2001092015079621","10","matthiasdelange","-","-0.10367241066458946"
"USER-27_2022-09-16_17-34-18_UID8cae3077-fb05-4368-b3d6-95cb2813e823","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:34:25.000Z","1416","0.01","sgd","0.9","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-9_SOLVER-NESTEROV=True/2022-09-16_17-34-18_UID8cae3077-fb05-4368-b3d6-95cb2813e823","0.7217152001274861","0.8253875945807982","0.46552941614268784","0.2901380042867369","0.2001092015079621","10","matthiasdelange","-","-0.10367241066458946"
"USER-27_2022-09-16_17-34-00_UIDfe3723fe-663c-4bf8-a4c8-bebc3563140c","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:34:04.000Z","1414","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-16_17-34-00_UIDfe3723fe-663c-4bf8-a4c8-bebc3563140c","1.556215193977836","1.359193753490234","0.4316442120747721","0.2858490217800147","0.17997449984093697","10","matthiasdelange","-","0.1970214647623992"
"USER-29_2022-09-16_17-34-00_UIDfe3723fe-663c-4bf8-a4c8-bebc3563140c","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:34:04.000Z","2203","0.01","sgd","0.6","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-6_SOLVER-NESTEROV=True/2022-09-16_17-34-00_UIDfe3723fe-663c-4bf8-a4c8-bebc3563140c","1.556215193977836","1.359193753490234","0.4316442120747721","0.2858490217800147","0.17997449984093697","10","matthiasdelange","-","0.1970214647623992"
"USER-29_2022-09-16_17-33-48_UID6f0118ff-06d6-4ce7-836f-46a596f9e156","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:33:53.000Z","2228","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-16_17-33-48_UID6f0118ff-06d6-4ce7-836f-46a596f9e156","1.8349325672092691","1.533741832839037","0.4136018779930789","0.27613652051402526","0.1763588114672714","10","matthiasdelange","-","0.30119074285064423"
"USER-27_2022-09-16_17-33-48_UID6f0118ff-06d6-4ce7-836f-46a596f9e156","finished","true","FinetuningMomentumReset","ego4d_action_recog, exp04_01_momentum_video_reset","2022-09-17T00:33:53.000Z","1443","0.01","sgd","0.3","true","1000","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/exp04_01_momentum_video_reset/../../../results/ego4d_action_recog/exp04_01_momentum_video_reset/logs/GRID_SOLVER-BASE_LR=0-01_SOLVER-MOMENTUM=0-3_SOLVER-NESTEROV=True/2022-09-16_17-33-48_UID6f0118ff-06d6-4ce7-836f-46a596f9e156","1.8349325672092691","1.533741832839037","0.4136018779930789","0.27613652051402526","0.1763588114672714","10","matthiasdelange","-","0.30119074285064423"
"USER-265_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-17T00:32:57.000Z","608","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-29_2022-09-16_17-30-00_UIDa797cc15-0676-4957-b2a2-46d7752f5929_MATT","finished","","FinetuningMomentumReset","ego4d_action_recog, test_exp_00","2022-09-17T00:30:05.000Z","152","0.01","sgd","0","true","10","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/test_exp_00/../../..//results/ego4d_action_recog/test_exp_00/logs/2022-09-16_17-30-00_UIDa797cc15-0676-4957-b2a2-46d7752f5929","","","","","","","matthiasdelange","-",""
"USER-324_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-17T00:24:27.000Z","508","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-29_2022-09-16_17-22-44_UIDc68dfde5-aa02-4d49-9847-dc577126f01f_MATT","finished","","FinetuningMomentumReset","ego4d_action_recog, test_exp_00","2022-09-17T00:22:49.000Z","428","0.01","sgd","0","true","10","reservoir_stream","false","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/test_exp_00/../../..//results/ego4d_action_recog/test_exp_00/logs/2022-09-16_17-22-44_UIDc68dfde5-aa02-4d49-9847-dc577126f01f","","","","","","","matthiasdelange","-",""
"USER-30_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-17T00:15:54.000Z","510","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-24_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-17T00:05:12.000Z","640","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-68_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:37:13.000Z","335","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-265_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:37:05.000Z","462","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-421_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:26:12.000Z","2338","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-324_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:26:06.000Z","664","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-30_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:26:02.000Z","661","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-68_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:25:59.000Z","387","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-265_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:24:45.000Z","547","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-324_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:22:59.000Z","699","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-24_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:08:46.000Z","1037","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-30_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:08:24.000Z","872","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-24_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T23:06:49.000Z","1074","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-421_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:47:34.000Z","3530","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-421_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:46:40.000Z","3594","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-29_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:49.000Z","3791","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-104_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:49.000Z","2754","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-27_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","crashed","","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:49.000Z","1470","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-108_2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:49.000Z","1482","0.001","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-001/2022-09-16_15-22-44_UID7ddb3a7c-19fb-43ce-bcdb-c945f0df2bc5","","","","","","","matthiasdelange","-",""
"USER-104_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:25.000Z","2660","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-29_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:25.000Z","3811","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-108_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:25.000Z","1452","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-27_2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","finished","true","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:25.000Z","2755","0.01","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-01/2022-09-16_15-22-20_UIDdf4b91e7-2721-429a-8c66-55024f472e32","","","","","","","matthiasdelange","-",""
"USER-104_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","crashed","","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:07.000Z","237150","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-108_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","crashed","","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:07.000Z","237151","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
"USER-27_2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","crashed","","Finetuning","ego4d_action_recog, final03_01_finetuning_fixed_feat","2022-09-16T22:22:07.000Z","237151","0.1","sgd","0","true","1000","reservoir_stream","true","/home/matthiasdelange/sftp_remote_projects/ContextualOracle_Matthias/exps/ego4d_action_recog/final03_01_finetuning_fixed_feat/../../../results/ego4d_action_recog/final03_01_finetuning_fixed_feat/logs/GRID_SOLVER-BASE_LR=0-1/2022-09-16_15-22-03_UID1c18e6b1-162d-4606-a059-21fbb6d9f403","","","","","","","matthiasdelange","-",""
